Client ID,Ciudad,Categoría de dispositivo,Marca del dispositivo móvil,Navegador,producto,Dominio del emplazamiento,Sistema operativo,Número de páginas vistas únicas,Sesiones,leadDrakkar (Goal 19 Completions),Transacciones,First billed
623189353.1556664468,Valencia,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-levels.bubble,Android,7,1,1,1,1
788449389.1571737807,Barcelona,mobile,ZTE,Chrome,trendly,mobileapp::2-tool.screen.caller.colortheme.app,Android,7,1,1,1,0
885759041.1565626649,Madrid,mobile,(not set),Chrome,trendly,mobileapp::2-com.androidworks.videocalling,Android,7,1,1,1,0
830929007.1532189795,Barcelona,mobile,Samsung,Samsung Internet,cocinatop,accuweather.com,Android,7,1,1,1,1
660652207.1561812321,Barcelona,mobile,Samsung,Android Webview,trendly,sunubuzzsn.com,Android,7,1,1,1,1
910597730.1556881908,Seville,mobile,Samsung,Chrome,unlimitedvideos,youtube.com,Android,7,1,1,1,1
509964475.1558802499,Seville,mobile,Apple,Chrome,clicnscores,pomelotv.com,iOS,7,1,1,1,1
519950087.1557144100,Malaga,mobile,Huawei,Chrome,playup,mobileapp::2-tunein.player,Android,7,1,1,1,1
340240693.1554056420,Barcelona,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-com.photo.editor.collage.maker.photoblender,Android,7,1,1,1,1
879946215.1566382447,Madrid,mobile,Apple,Safari,trendly,canarias7.es,iOS,7,1,1,1,1
749956680.1557896702,Barcelona,mobile,Samsung,Samsung Internet,clicnscores,anonymous.google,Android,7,1,1,1,1
504730154.1572087280,Valladolid,mobile,Samsung,Chrome,playup,youtube.com,Android,7,1,1,1,0
410306718.1568925426,Malaga,mobile,(not set),Firefox,clicnscores,youtube.com,Android,7,1,1,1,1
634005836.1568439393,Malaga,mobile,Apple,Safari,playup,youtube.com,iOS,7,1,1,1,1
760794516.1560595782,Barcelona,mobile,ZTE,Chrome,trendly,diezminutos.es,Android,7,1,1,1,1
858661378.1555846058,Madrid,mobile,Apple,Safari,unlimitedvideos,mobileapp::1-1205220105,iOS,7,1,1,1,0
359634070.1565712930,Barcelona,mobile,Apple,Safari,clicnscores,youtube.com,iOS,7,1,1,1,1
541699363.1557801291,Seville,mobile,Samsung,Samsung Internet,trendly,youtube.com,Android,7,1,1,1,1
459962648.1555882319,Seville,mobile,Apple,Chrome,cocinatop,20minutos.es,iOS,7,1,1,1,1
205704731.1566409326,Madrid,mobile,Samsung,Chrome,clicnscores,youtube.com,Android,7,1,1,1,1
196813502.1566228642,Madrid,mobile,Apple,Safari,trendly,cotilleando.com,iOS,7,1,1,1,1
122963579.1516212528,Alcala de Henares,mobile,Apple,Safari,clicnscores,mobileapp::1-550928207,iOS,7,1,1,1,1
553902638.1550170645,Valladolid,mobile,Oukitel,Chrome,playweez,radioonline.com.pt,Android,7,2,2,1,1
506892247.1551638928,Zaragoza,mobile,(not set),Chrome,clicnscores,goal.com,Android,7,1,1,1,0
491989282.1557567153,Barcelona,mobile,Huawei,Android Webview,trendly,catalunyadiari.com,Android,7,1,1,1,1
134249329.1565197672,Barcelona,mobile,Apple,Safari,clicnscores,anonymous.google,iOS,7,1,1,1,1
290271757.1555854676,Valladolid,mobile,Samsung,Android Webview,trendly,jotapov.com,Android,7,1,1,1,1
964981145.1556454366,Madrid,mobile,Huawei,Chrome,clicnscores,mobileapp::2-com.devexpert.weather,Android,7,1,1,1,1
511571499.1549995413,Valencia,mobile,Huawei,Chrome,canaltv,los40.com,Android,7,1,1,1,1
940912500.1537547849,Valencia,mobile,Huawei,Chrome,playweez,okchicas.com,Android,7,1,1,1,1
910361817.1568556229,Valladolid,mobile,Samsung,Chrome,clicnscores,cuatro.com,Android,7,1,1,1,0
383790350.1566122275,Barcelona,mobile,Huawei,Chrome,clicnscores,mobileapp::2-com.appmind.radios.es,Android,7,1,1,1,0
685141936.1554058327,Barcelona,mobile,Wiko,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,7,1,1,1,0
737931201.1555542794,Seville,mobile,Xiaomi,Chrome,trendly,huelvainformacion.es,Android,7,1,1,1,0
336135231.1569528112,Seville,mobile,Huawei,Chrome,playup,youtube.com,Android,7,1,1,1,1
937385122.1548963831,Barcelona,mobile,Lava,Android Webview,playweez,zbkon.com,Android,7,1,1,1,1
803779695.1561715118,Zaragoza,mobile,Samsung,Android Webview,trendly,tuhoroscopodehoy.com,Android,7,1,1,1,0
271451868.1567953379,Madrid,mobile,Huawei,Chrome,playup,mobileapp::2-com.adhan.aw9at.salat.prayer,Android,7,1,1,1,0
965333695.1565697157,Seville,mobile,Apple,Safari,clicnscores,mobileapp::1-545993260,iOS,7,1,1,1,1
681080586.1560978148,Valladolid,mobile,Xiaomi,Chrome,trendly,lacoctelera.top,Android,7,1,1,1,1
484081966.1559870564,Zaragoza,mobile,Nokia,Chrome,trendly,mobileapp::2-com.sketch.photo.maker.pencil.art.drawing,Android,7,1,1,1,1
472785760.1571907301,Seville,mobile,LG,Chrome,playup,mobileapp::2-com.mobile.qrcodereader,Android,7,1,1,1,1
817502942.1556376858,Madrid,mobile,Apple,Chrome,cocinatop,redtransporte.com,iOS,7,1,1,1,1
566623071.1564091697,Seville,mobile,Huawei,Chrome,clicnscores,diariogol.com,Android,7,1,1,1,1
274497667.1553703587,Zaragoza,mobile,Samsung,Samsung Internet,taromancia,mobileapp::2-info.yogantara.utmgeomap,Android,7,1,1,1,1
808044897.1551821584,Seville,mobile,Samsung,Chrome,clicnscores,marca.com,Android,7,1,1,1,1
801279554.1560761661,Seville,mobile,Huawei,Chrome,clicnscores,anonymous.google,Android,7,1,1,1,1
621885123.1553711999,Madrid,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.hyperspeed.rocketclean.pro,Android,7,1,1,1,0
309845063.1569173241,Zaragoza,mobile,Samsung,Samsung Internet,playup,mobileapp::2-com.bitsmedia.android.muslimpro,Android,7,1,1,1,0
222713243.1568447847,Malaga,mobile,LG,Chrome,trendly,mobileapp::2-com.mmory.picart.studio,Android,7,1,1,1,1
943806172.1552487852,Valladolid,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-hifit.workout.butt.fitness.weightloss,Android,7,1,1,1,1
761912886.1564832193,Alcala de Henares,mobile,Huawei,Chrome,playweez,xatakaciencia.com,Android,7,2,2,1,1
774790747.1565797347,Barcelona,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-com.xentech.apps.restorepictures,Android,7,1,1,1,0
981889314.1562432230,Valladolid,mobile,ZTE,Android Webview,trendly,europapress.es,Android,7,1,1,1,1
452015240.1555698343,Barcelona,mobile,Apple,Safari,trendly,youtube.com,iOS,7,1,1,1,1
326198694.1555170326,Barcelona,mobile,Apple,Safari,clicnscores,mobileapp::1-1382294500,iOS,7,1,1,1,1
400179157.1559635803,Madrid,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-es.mirapps.cool.eu,Android,7,1,1,1,1
885525428.1562258912,Seville,mobile,(not set),Chrome,trendly,mobileapp::2-photo.camera.hdcameras,Android,7,1,1,1,1
957619359.1546716857,Valladolid,mobile,Apple,Safari,musiqradio,youtube.com,iOS,7,1,1,1,1
707725730.1565813248,Zaragoza,mobile,Samsung,Chrome,playup,mobileapp::2-com.viber.voip,Android,7,1,1,1,1
167544338.1559248653,Seville,mobile,Huawei,Chrome,clicnscores,eldiario.es,Android,7,1,1,1,1
757285467.1542491655,Seville,mobile,Samsung,Chrome,trendly,diariosur.es,Android,7,1,1,1,1
568563620.1567082453,Valencia,mobile,Apple,Chrome,clicnscores,espn.com.mx,iOS,7,1,1,1,0
869539163.1545777036,Valladolid,mobile,Apple,Safari,playup,popsilla.com,iOS,7,1,1,1,1
700751483.1518737353,Valladolid,mobile,LG,Chrome,playup,youtube.com,Android,7,1,1,1,1
968404672.1568864605,Malaga,mobile,Apple,Safari,trendly,yahoo.com,iOS,7,1,1,1,1
277476725.1560262115,Seville,mobile,Alcatel,Chrome,trendly,youtube.com,Android,7,1,1,1,1
799645342.1572087680,Valladolid,mobile,Samsung,Chrome,clicnscores,okdiario.com,Android,7,1,1,1,1
209384687.1554065060,Valladolid,mobile,Samsung,Samsung Internet,clicnscores,anonymous.google,Android,7,1,1,1,1
541217955.1565328436,Madrid,mobile,(not set),Samsung Internet,playup,mobileapp::2-com.radio.fmradio,Android,7,1,1,1,1
761798567.1564962027,Barcelona,mobile,Apple,Safari,clicnscores,youtube.com,iOS,7,1,1,1,1
177100422.1572270284,Seville,mobile,Samsung,Samsung Internet,cocinatop,conmishijos.com,Android,7,1,1,1,0
885292576.1554562300,Barcelona,mobile,Samsung,Android Webview,clicnscores,akhbarona.com,Android,7,1,1,1,0
800784861.1533059739,Seville,mobile,Samsung,Chrome,musiqradio,accuweather.com,Android,7,1,1,1,0
971313510.1559809980,Valladolid,mobile,Huawei,Android Webview,trendly,topcredi.com,Android,7,1,1,1,1
914687207.1543140516,Valladolid,mobile,Huawei,Chrome,playup,accuweather.com,Android,7,1,1,1,1
726213045.1547920425,Barcelona,mobile,Apple,Safari,playweez,tgspot.co.il,iOS,7,1,1,1,0
902355226.1558962993,Valencia,mobile,(not set),Android Webview,trendly,prettywife.co,Android,7,1,1,1,1
594608096.1547803233,Valencia,mobile,Alcatel,Chrome,ponelvideo,youtube.com,Android,7,1,1,1,0
893490985.1533564249,Madrid,mobile,Samsung,Samsung Internet,musiqradio,youtube.com,Android,7,1,1,1,1
321695344.1568306892,Valencia,mobile,ZTE,Chrome,clicnscores,elconfidencial.com,Android,7,1,1,1,1
679750010.1567448532,Malaga,mobile,Samsung,Samsung Internet,trendly,youtube.com,Android,7,1,1,1,1
333950940.1562070075,Madrid,mobile,Alcatel,Chrome,trendly,youtube.com,Android,7,1,1,1,0
755411081.1555160036,Barcelona,mobile,Samsung,Samsung Internet,trendly,akhbarak.net,Android,7,1,1,1,0
671790288.1565103772,Seville,mobile,Alcatel,Android Webview,trendly,lavozdeasturias.es,Android,7,1,1,1,1
428432987.1553812412,Barcelona,mobile,Apple,Safari,clicnscores,anonymous.google,iOS,7,1,1,1,1
596167159.1560628685,Valladolid,mobile,Apple,Chrome,clicnscores,astorgadigital.com,iOS,7,1,1,1,1
116403969.1571691285,Zaragoza,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,7,1,1,1,1
633958367.1562869573,Barcelona,mobile,Huawei,Chrome,clicnscores,elplural.com,Android,7,1,1,1,1
204611974.1559484310,Seville,mobile,Samsung,Samsung Internet,trendly,youtube.com,Android,7,1,1,1,1
502347455.1550079578,Valladolid,mobile,LG,Android Browser,playweez,uptodown.com,Android,7,1,1,1,0
822522658.1565819429,Barcelona,mobile,Apple,Safari,playweez,youtube.com,iOS,7,1,1,1,1
458983650.1551373204,Madrid,mobile,Xiaomi,Chrome,trendly,mobileapp::2-com.mitelelite,Android,7,1,1,1,1
240819932.1558086999,Barcelona,mobile,LG,Chrome,trendly,youtube.com,Android,7,1,1,1,1
233967887.1517152717,Madrid,mobile,Samsung,Samsung Internet,playweez,youtube.com,Android,7,1,1,1,1
351217493.1571763388,Alcala de Henares,mobile,Huawei,Android Webview,trendly,elespanol.com,Android,7,1,1,1,1
400802454.1565123357,Barcelona,mobile,(not set),Samsung Internet,clicnscores,youtube.com,Android,7,1,1,1,0
422394061.1559985550,Seville,mobile,Samsung,Chrome,trendly,mobileapp::2-com.evsoft.photoshoot.fun2,Android,7,1,1,1,0
978028980.1566314764,Valladolid,mobile,Apple,Safari,clicnscores,youtube.com,iOS,7,1,1,1,1
226052525.1562796581,Valladolid,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-com.bd.livevideochat.randomcall,Android,7,1,1,1,1
208855273.1560699765,Seville,mobile,BQ,Chrome,playup,mobileapp::2-com.entertainment.free.ringtone,Android,7,1,1,1,0
936445222.1567942419,Valencia,mobile,Huawei,Chrome,cocinatop,anonymous.google,Android,7,1,1,1,1
976139412.1550940479,Barcelona,mobile,Apple,Safari,clicnscores,mobileapp::1-749133753,iOS,7,1,1,1,1
690909574.1567530653,Seville,mobile,Samsung,Samsung Internet,trendly,vivafutbol.es,Android,7,1,1,1,1
177823303.1553757518,Valencia,mobile,Samsung,Chrome,playweez,polardroid.co,Android,7,1,1,1,1
222566343.1564986606,Seville,mobile,Apple,Safari,clicnscores,mobileapp::1-891132290,iOS,7,1,1,1,1
710723432.1547759039,Madrid,mobile,Motorola,Chrome,playup,diariogol.com,Android,7,1,1,1,0
772393085.1567591455,Zaragoza,mobile,Samsung,Chrome,playup,tiempo.com,Android,7,1,1,1,1
602843346.1567840947,Santiago de Compostela,mobile,(not set),Samsung Internet,playup,diariocritico.com,Android,7,1,1,1,1
767177834.1555486549,Zaragoza,mobile,Xiaomi,Chrome,trendly,mobileapp::2-com.espanadiario,Android,7,1,1,1,1
908563257.1564906717,Madrid,mobile,Samsung,Samsung Internet,trendly,anonymous.google,Android,7,1,1,1,1
971343759.1572175370,Barcelona,mobile,Samsung,Chrome,cocinatop,restaurantesa.com,Android,7,1,1,1,1
763579837.1567925661,Valladolid,mobile,(not set),Chrome,playup,mobileapp::2-phone.cleaner.speed.booster.cache.clean.android.master,Android,7,1,1,1,1
862319124.1558877608,Madrid,mobile,ZTE,Chrome,trendly,mobileapp::2-photo.photoeditor.snappycamera.prettymakeup,Android,7,1,1,1,0
573403406.1557334051,Barcelona,mobile,Samsung,Chrome,trendly,eldiario.es,Android,7,1,1,1,1
272875751.1565697040,Malaga,mobile,Samsung,Chrome,trendly,tvienes.com,Android,7,1,1,1,1
870549858.1560112963,Madrid,mobile,Samsung,Chrome,clicnscores,youtube.com,Android,7,1,1,1,0
949743437.1565540440,Madrid,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-com.goodbarber.telemicro,Android,7,1,1,1,0
932183323.1572449452,Valencia,mobile,Huawei,Samsung Internet,playup,levante-emv.com,Android,7,1,1,1,1
877362365.1571842322,Zaragoza,mobile,Xiaomi,Chrome,trendly,graduatez.com,Android,7,1,1,1,1
702513399.1551556471,Barcelona,mobile,Apple,Safari,clicnscores,baomoi.com,iOS,7,1,1,1,0
972866626.1566241302,Valladolid,mobile,Alcatel,Chrome,playweez,youtube.com,Android,7,1,1,1,1
425325795.1565557493,Madrid,mobile,BQ,Chrome,clicnscores,marca.com,Android,7,1,1,1,1
262208507.1565441495,Madrid,mobile,Samsung,Chrome,clicnscores,diariogol.com,Android,7,1,1,1,1
676462303.1569423997,Alcala de Henares,mobile,Samsung,Chrome,trendly,esdiario.com,Android,7,1,1,1,1
491927227.1565367736,Zaragoza,mobile,Samsung,Samsung Internet,trendly,youtube.com,Android,7,1,1,1,1
211665001.1557696761,Seville,mobile,Samsung,Samsung Internet,trendly,elle.com,Android,7,1,1,1,1
815274862.1551768177,Seville,mobile,Samsung,Samsung Internet,playup,accuweather.com,Android,7,1,1,1,1
302934002.1566472409,Barcelona,mobile,Apple,Safari,trendly,hipertextual.com,iOS,7,1,1,1,1
600448209.1571833792,Valladolid,mobile,(not set),Android Webview,playup,paginasiete.bo,Android,7,1,1,1,1
334897683.1567363873,Zaragoza,mobile,Apple,Safari,playup,youtube.com,iOS,7,1,1,1,1
176029499.1548592738,Madrid,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.radiofmapp.radioespanna,Android,7,1,1,1,1
896449807.1561652206,Barcelona,mobile,Huawei,Chrome,clicnscores,youtube.com,Android,7,1,1,1,1
746086032.1564671215,Valencia,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-com.words.oflove,Android,7,1,1,1,0
631374112.1560893343,Barcelona,mobile,(not set),Android Webview,clicnscores,futbol-vivohd.com,Android,7,1,1,1,1
220641122.1562184877,Barcelona,mobile,Samsung,Android Webview,trendly,elpuntavui.cat,Android,7,1,1,1,1
527483996.1570634583,Seville,mobile,LG,Chrome,trendly,youtube.com,Android,7,1,1,1,1
981138853.1565027926,Valladolid,mobile,Huawei,Chrome,clicnscores,mobileapp::2-com.piriform.ccleaner,Android,7,1,1,1,1
600958341.1564860058,Zaragoza,mobile,Apple,Safari (in-app),unlimitedvideos,guiadejardineria.com,iOS,7,1,1,1,1
905965214.1567870580,Seville,mobile,Samsung,Chrome,playup,hola.com,Android,7,1,1,1,1
521763523.1555472412,Valencia,mobile,LG,Chrome,trendly,youtube.com,Android,7,1,1,1,1
671152621.1561191618,Seville,mobile,BQ,Chrome,playweez,youtube.com,Android,7,1,1,1,1
470296313.1555355707,Zaragoza,mobile,Samsung,Chrome,clicnscores,youtube.com,Android,7,1,1,1,1
263701844.1567630083,Madrid,mobile,Samsung,Chrome,trendly,mobileapp::2-com.ver.tv.espana.television.online.tdt,Android,7,1,1,1,1
924397816.1553608763,Barcelona,mobile,Apple,Safari,clicnscores,lavozdegalicia.es,iOS,7,1,1,1,1
629745634.1565297324,Valladolid,mobile,Samsung,Chrome,clicnscores,tvguia.es,Android,7,1,1,1,1
252268986.1558192674,Seville,mobile,Samsung,Android Webview,trendly,eleconomista.es,Android,7,1,1,1,1
403386737.1567838539,Seville,mobile,Samsung,Samsung Internet,playup,radio.es,Android,7,1,1,1,0
745068096.1566311685,Barcelona,mobile,(not set),Chrome,trendly,mobileapp::2-com.ludashi.dualspace,Android,7,1,1,1,1
303973164.1567537402,Seville,mobile,Xiaomi,Chrome,trendly,mobileapp::2-es.eltiempo.weatherapp,Android,7,1,1,1,1
129939840.1561215170,Valladolid,mobile,Huawei,Chrome,trendly,hola.com,Android,7,1,1,1,1
751309969.1565174325,Valladolid,mobile,Apple,Safari,trendly,mobileapp::1-1039764887,iOS,7,1,1,1,1
941836574.1552500522,Barcelona,mobile,Samsung,Samsung Internet,trendly,youtube.com,Android,7,1,1,1,1
115374426.1564995411,Seville,mobile,Sony,Chrome,clicnscores,accuweather.com,Android,7,1,1,1,1
317639941.1550133491,Zaragoza,mobile,Apple,Safari,musiqradio,youtube.com,iOS,7,1,1,1,1
406108899.1565661492,Madrid,mobile,Wiko,Chrome,clicnscores,youtube.com,Android,7,1,1,1,1
324029581.1559766215,Madrid,mobile,Apple,Safari,trendly,mobileapp::1-570060128,iOS,7,1,1,1,0
499179933.1565160239,Valencia,mobile,Huawei,Chrome,trendly,mobileapp::2-es.eltiempo.weatherapp,Android,7,1,1,1,1
425372201.1572183308,Madrid,mobile,(not set),Samsung Internet,playup,youtube.com,Android,7,1,1,1,1
801299504.1571822062,Seville,mobile,Samsung,Chrome,playweez,trastory.com,Android,7,1,1,1,1
524475957.1564925153,Valencia,mobile,Samsung,Android Webview,trendly,hola.com,Android,7,1,1,1,1
728765511.1567861374,(not set),mobile,Xiaomi,Android Webview,playweez,miguelcleon.com,Android,7,1,1,1,1
737888344.1552163636,Seville,mobile,Apple,Safari (in-app),unlimitedvideos,antena3.com,iOS,7,1,1,1,1
742806922.1566048958,Madrid,mobile,Samsung,Android Webview,trendly,horoscopomagico.com,Android,7,1,1,1,1
998263768.1564983585,Valencia,mobile,Apple,Safari,clicnscores,periodicocubano.com,iOS,7,1,1,1,1
745833355.1554016870,Seville,mobile,Samsung,Android Webview,taromancia,tuhoroscopodehoy.com,Android,7,1,1,1,0
692096579.1511730821,Valencia,mobile,Huawei,Chrome,clicnscores,eltaquigrafo.com,Android,7,1,1,1,1
419958993.1566039744,Seville,mobile,Apple,Safari,clicnscores,youtube.com,iOS,7,1,1,1,1
705693453.1567953050,Zaragoza,mobile,Apple,Safari,trendly,blogup.io,iOS,7,1,1,1,1
671498663.1565418264,Valencia,mobile,Apple,Safari,cocinatop,granadadirect.com,iOS,7,1,1,1,1
257043544.1568050522,Seville,mobile,Xiaomi,Chrome,playup,radio-espana.es,Android,7,1,1,1,1
963112576.1572115302,Madrid,mobile,Samsung,Chrome,clicnscores,youtube.com,Android,7,1,1,1,0
147892872.1564746756,Valladolid,mobile,Samsung,Chrome,clicnscores,youtube.com,Android,7,1,1,1,1
916671770.1563132762,Zaragoza,mobile,Motorola,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,7,1,1,1,0
949497924.1557911114,Valladolid,mobile,Samsung,Samsung Internet,playup,cope.es,Android,7,1,1,1,1
294752983.1565285933,Madrid,mobile,Huawei,Chrome,playup,t13.cl,Android,7,1,1,1,0
465628032.1572123163,Madrid,mobile,(not set),Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,7,1,1,1,0
790743653.1555407699,Barcelona,mobile,Huawei,Chrome,trendly,okdiario.com,Android,7,1,1,1,1
837099657.1565638699,Seville,mobile,Huawei,Chrome,clicnscores,marca.com,Android,7,1,1,1,1
888051364.1567415186,Madrid,mobile,Samsung,Chrome,clicnscores,resultadodelaloteria.com,Android,7,1,1,1,0
271507569.1538733496,Zaragoza,mobile,Huawei,Chrome,ponelvideo,youtube.com,Android,7,2,2,1,1
495046861.1550407402,Madrid,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-com.sofascore.results,Android,7,1,1,1,1
421138792.1548669738,Seville,mobile,Huawei,Chrome,playup,mobileapp::2-com.whimmusic2018.android,Android,7,1,1,1,1
860918663.1555168904,Barcelona,mobile,Samsung,Samsung Internet,trendly,youtube.com,Android,7,1,1,1,1
237601449.1564841084,Seville,mobile,Huawei,Chrome,trendly,donbalon.com,Android,7,1,1,1,0
188742887.1551297961,Seville,mobile,Apple,Safari,clicnscores,danicollada.com,iOS,7,1,1,1,1
360505734.1567341530,Madrid,mobile,(not set),Samsung Internet,clicnscores,mobileapp::2-eu.livesport.MisMarcadores_com,Android,7,1,1,1,0
722331778.1562971288,Valencia,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,7,1,1,1,1
983985536.1566217084,Seville,mobile,LG,Chrome,trendly,mobileapp::2-free.group.chat.social.messenger,Android,7,2,1,1,1
499029413.1555344807,Madrid,mobile,Apple,Safari,trendly,mobileapp::1-1024928081,iOS,7,1,1,1,1
693053860.1521059780,Seville,mobile,Samsung,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,7,1,1,1,0
882253915.1559420726,Valencia,mobile,Apple,Chrome,clicnscores,youtube.com,iOS,7,1,1,1,0
474293214.1541532104,Valladolid,mobile,Apple,Safari,trendly,youtube.com,iOS,7,1,1,1,1
302372733.1560079719,Madrid,mobile,Wiko,Chrome,playup,popsilla.com,Android,7,1,1,1,1
613554600.1565204060,Madrid,mobile,Samsung,Samsung Internet,playup,mobileapp::2-com.jndwork.weather.forecast.channel.dailyforecast.liveradarmaps,Android,7,1,1,1,1
137329167.1567740674,Alcala de Henares,mobile,Huawei,Chrome,trendly,youtube.com,Android,7,1,1,1,1
778278143.1565255258,Seville,mobile,(not set),Chrome,trendly,peinadosde10.com,Android,7,1,1,1,1
631233576.1565510919,Madrid,mobile,Xiaomi,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,7,1,1,1,1
209531731.1548372633,Valladolid,mobile,Samsung,Chrome,clicnscores,mobileapp::2-com.peacock.flashlight,Android,7,1,1,1,1
392111840.1568547612,Madrid,mobile,Apple,Safari,trendly,youtube.com,iOS,7,1,1,1,1
245828309.1572099568,Barcelona,mobile,Huawei,Chrome,playup,accuweather.com,Android,7,1,1,1,1
